中央卫视频道,#genre#
CCTV17,http://171.213.129.79:3333/rtp/239.93.0.92:5140$四川cphp27
CCTV4欧洲,http://114.244.240.166:4022/rtp/239.3.1.213:4220$北京sxup
CCTV4欧洲,http://61.149.251.202:4022/rtp/239.3.1.213:4220$北京sxup
CCTV4欧洲,http://222.129.32.255:4022/rtp/239.3.1.213:4220$北京uip1
CCTV4欧洲,http://123.116.125.121:8012/rtp/239.3.1.213:4220$北京sxup
CCTV4欧洲,http://111.226.210.6:10010/rtp/239.254.201.205:4220$河北cip1
CCTV4欧洲,http://27.184.65.134:58888/rtp/239.254.201.205:4220$河北cphp1
CCTV4欧洲,http://144.255.40.132:7788/rtp/239.21.2.28:5002$山东cip1
CCTV4欧洲,http://27.193.97.96:22222/rtp/239.253.254.186:8000$山东uip1
CCTV4欧洲,http://106.116.126.186:4022/rtp/239.254.201.205:4220$河北sxcp
CCTV4欧洲,http://111.113.89.235:2000/rtp/239.121.4.123:8000$宁夏sxcp
CCTV4欧洲,http://27.191.200.196:19999/rtp/239.254.201.205:4220$河北电信fofa
CCTV4欧洲,http://182.110.170.220:4022/udp/239.252.219.192:5140$江西cphp1
CCTV4欧洲,http://144.255.44.198:4022/rtp/239.21.2.28:5002$山东电信cphp1
CCTV4美洲,http://114.244.240.166:4022/rtp/239.3.1.214:4220$北京sxup
CCTV4美洲,http://121.60.56.116:10001/rtp/239.69.1.232:11034$湖北sxcp
CCTV4美洲,http://123.116.125.121:8012/rtp/239.3.1.214:4220$北京sxup
CCTV4美洲,http://61.149.251.202:4022/rtp/239.3.1.214:4220$北京sxup
CCTV4美洲,http://222.129.32.255:4022/rtp/239.3.1.214:4220$北京uip1
CCTV4美洲,http://58.48.104.196:4022/rtp/239.69.1.232:11034$湖北sxcp
CCTV4美洲,http://111.226.210.6:10010/rtp/239.254.201.206:4220$河北cip1
CCTV4美洲,http://144.255.40.132:7788/rtp/239.21.2.29:5002$山东cip1
CCTV4美洲,http://106.116.126.186:4022/rtp/239.254.201.206:4220$河北sxcp
CCTV4美洲,http://27.193.97.96:22222/rtp/239.253.254.187:8000$山东uip1
CCTV4美洲,http://27.184.65.134:58888/rtp/239.254.201.206:4220$河北cphp1
CCTV4美洲,http://119.112.167.61:4022/rtp/232.0.0.145:9110$辽宁fofa
凤凰卫视中文台,http://171.213.206.150:5555/rtp/239.93.0.162:2192$四川cphp6
凤凰卫视中文台,http://171.213.202.158:8022/rtp/239.93.0.162:2192$四川cphp39
凤凰卫视中文台,http://171.213.193.108:8022/rtp/239.93.0.162:2192$四川cphp42
凤凰卫视中文台,http://171.213.205.11:4022/rtp/239.93.0.162:2192$四川cphp4
凤凰卫视中文台,http://171.213.129.79:3333/rtp/239.93.0.162:2192$四川cphp27
凤凰卫视中文台,http://171.213.245.105:4022/rtp/239.93.0.162:2192$四川cphp36
凤凰卫视中文台,http://171.213.165.166:1880/rtp/239.93.0.162:2192$四川cphp35
凤凰卫视中文台,http://118.113.42.180:3456/rtp/239.93.0.162:2192$四川sxcp
凤凰卫视中文台,http://171.213.169.137:8188/rtp/239.93.0.162:2192$四川cphp9
凤凰卫视中文台,http://171.213.222.124:4022/rtp/239.93.0.162:2192$四川cphp37
凤凰卫视中文台,http://171.213.210.56:8188/rtp/239.93.0.162:2192$四川cip1
凤凰卫视中文台,http://171.213.203.127:11111/rtp/239.93.0.162:2192$四川cphp1
凤凰卫视中文台,http://171.213.142.79:8188/rtp/239.93.0.162:2192$四川cphp22
凤凰卫视中文台,http://116.77.33.98:44330/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0$深圳天威
凤凰卫视资讯台,http://171.213.202.158:8022/rtp/239.93.0.118:2191$四川cphp39
凤凰卫视资讯台,http://171.213.210.56:8188/rtp/239.93.0.118:2191$四川cip1
凤凰卫视资讯台,http://171.213.203.127:11111/rtp/239.93.0.118:2191$四川cphp1
凤凰卫视资讯台,http://171.213.142.79:8188/rtp/239.93.0.118:2191$四川cphp22
凤凰卫视资讯台,http://171.213.222.124:4022/rtp/239.93.0.118:2191$四川cphp37
凤凰卫视资讯台,http://171.213.169.137:8188/rtp/239.93.0.118:2191$四川cphp9
凤凰卫视资讯台,http://171.213.206.150:5555/rtp/239.93.0.118:2191$四川cphp6
凤凰卫视资讯台,http://171.213.129.79:3333/rtp/239.93.0.118:2191$四川cphp27
凤凰卫视资讯台,http://171.213.205.11:4022/rtp/239.93.0.118:2191$四川cphp4
凤凰卫视资讯台,http://171.213.164.202:6666/rtp/239.93.0.118:2191$四川cphp12
凤凰卫视资讯台,http://171.213.245.105:4022/rtp/239.93.0.118:2191$四川cphp36
凤凰卫视资讯台,http://171.213.165.166:1880/rtp/239.93.0.118:2191$四川cphp35
凤凰卫视资讯台,http://118.113.42.180:3456/rtp/239.93.0.118:2191$四川sxcp
安徽卫视,http://222.129.32.255:4022/rtp/239.3.1.211:8064$北京uip1
安徽卫视,http://171.213.203.127:11111/rtp/239.93.1.106:5140$四川cphp1
安徽卫视,http://171.213.222.124:4022/rtp/239.93.1.106:5140$四川cphp37
安徽卫视,http://171.213.205.11:4022/rtp/239.93.1.106:5140$四川cphp4
安徽卫视,http://61.149.251.202:4022/rtp/239.3.1.211:8064$北京sxup
安徽卫视,http://171.213.164.202:6666/rtp/239.93.1.106:5140$四川cphp12
安徽卫视,http://171.213.210.56:8188/rtp/239.93.1.106:5140$四川cip1
安徽卫视,http://171.213.165.166:1880/rtp/239.93.1.106:5140$四川cphp35
安徽卫视,http://171.213.142.79:8188/rtp/239.93.1.106:5140$四川cphp22
安徽卫视,http://114.244.240.166:4022/rtp/239.3.1.211:8064$北京sxup
安徽卫视,http://171.213.245.105:4022/rtp/239.93.1.106:5140$四川cphp36
安徽卫视,http://171.213.206.150:5555/rtp/239.93.1.106:5140$四川cphp6
北京卫视,http://171.213.164.202:6666/rtp/239.93.0.180:5140$四川cphp12
北京卫视,http://171.213.129.79:3333/rtp/239.93.0.180:5140$四川cphp27
北京卫视,http://171.213.245.105:4022/rtp/239.93.0.180:5140$四川cphp36
北京卫视,http://171.213.210.56:8188/rtp/239.93.0.180:5140$四川cip1
北京卫视,http://171.213.193.108:8022/rtp/239.93.0.180:5140$四川cphp42
北京卫视,http://171.213.206.150:5555/rtp/239.93.0.180:5140$四川cphp6
北京卫视,http://222.129.32.255:4022/rtp/239.3.1.241:8000$北京uip1
北京卫视,http://171.213.205.11:4022/rtp/239.93.0.180:5140$四川cphp4
北京卫视,http://171.213.202.158:8022/rtp/239.93.0.180:5140$四川cphp39
北京卫视,http://118.113.42.180:3456/rtp/239.93.0.180:5140$四川sxcp
北京卫视,http://121.60.56.116:10001/rtp/239.254.96.141:8920$湖北sxcp
北京卫视,http://123.116.125.121:8012/rtp/239.3.1.241:8000$北京sxup
重庆卫视,http://171.213.142.79:8188/rtp/239.93.1.107:5140$四川cphp22
重庆卫视,http://171.213.202.158:8022/rtp/239.93.1.107:5140$四川cphp39
重庆卫视,http://61.149.251.202:4022/rtp/239.3.1.122:8160$北京sxup
重庆卫视,http://114.244.240.166:4022/rtp/239.3.1.122:8160$北京sxup
重庆卫视,http://171.213.193.108:8022/rtp/239.93.1.107:5140$四川cphp42
重庆卫视,http://171.213.165.166:1880/rtp/239.93.1.107:5140$四川cphp35
重庆卫视,http://171.213.169.137:8188/rtp/239.93.1.107:5140$四川cphp9
重庆卫视,http://171.213.245.105:4022/rtp/239.93.1.107:5140$四川cphp36
重庆卫视,http://123.116.125.121:8012/rtp/239.3.1.122:8160$北京sxup
重庆卫视,http://171.213.222.124:4022/rtp/239.93.1.107:5140$四川cphp37
重庆卫视,http://171.213.129.79:3333/rtp/239.93.1.107:5140$四川cphp27
重庆卫视,http://171.213.164.202:6666/rtp/239.93.1.107:5140$四川cphp12
重庆卫视,http://58.48.104.196:4022/rtp/239.69.1.149:10530$湖北sxcp
东南卫视,http://118.113.42.180:3456/rtp/239.93.0.42:5140$四川sxcp
东南卫视,http://171.213.169.137:8188/rtp/239.93.0.42:5140$四川cphp9
东南卫视,http://171.213.205.11:4022/rtp/239.93.0.42:5140$四川cphp4
东南卫视,http://123.116.125.121:8012/rtp/239.3.1.156:8148$北京sxup
东南卫视,http://171.213.164.202:6666/rtp/239.93.0.42:5140$四川cphp12
东南卫视,http://171.213.245.105:4022/rtp/239.93.0.42:5140$四川cphp36
东南卫视,http://171.213.165.166:1880/rtp/239.93.0.42:5140$四川cphp35
东南卫视,http://171.213.210.56:8188/rtp/239.93.0.42:5140$四川cip1
东南卫视,http://171.213.202.158:8022/rtp/239.93.0.42:5140$四川cphp39
东南卫视,http://222.129.32.255:4022/rtp/239.3.1.156:8148$北京uip1
东南卫视,http://58.48.104.196:4022/rtp/239.69.1.108:10286$湖北sxcp
东南卫视,http://171.213.193.108:8022/rtp/239.93.0.42:5140$四川cphp42
东方卫视,http://58.48.104.196:4022/rtp/239.254.96.142:8926$湖北sxcp
东方卫视,http://171.213.205.11:4022/rtp/239.93.0.123:5140$四川cphp4
东方卫视,http://171.213.210.56:8188/rtp/239.93.0.123:5140$四川cip1
东方卫视,http://171.213.169.137:8188/rtp/239.93.0.123:5140$四川cphp9
东方卫视,http://171.213.165.166:1880/rtp/239.93.0.123:5140$四川cphp35
东方卫视,http://171.213.202.158:8022/rtp/239.93.0.123:5140$四川cphp39
东方卫视,http://171.213.222.124:4022/rtp/239.93.0.123:5140$四川cphp37
东方卫视,http://171.213.206.150:5555/rtp/239.93.0.123:5140$四川cphp6
东方卫视,http://61.149.251.202:4022/rtp/239.3.1.136:8032$北京sxup
东方卫视,http://222.129.32.255:4022/rtp/239.3.1.136:8032$北京uip1
东方卫视,http://171.213.203.127:11111/rtp/239.93.0.123:5140$四川cphp1
东方卫视,http://171.213.245.105:4022/rtp/239.93.0.123:5140$四川cphp36
广东卫视,http://171.213.205.11:4022/rtp/239.93.0.181:5140$四川cphp4
广东卫视,http://171.213.203.127:11111/rtp/239.93.0.181:5140$四川cphp1
广东卫视,http://171.213.142.79:8188/rtp/239.93.0.181:5140$四川cphp22
广东卫视,http://118.113.42.180:3456/rtp/239.93.0.181:5140$四川sxcp
广东卫视,http://114.244.240.166:4022/rtp/239.3.1.142:8048$北京sxup
广东卫视,http://121.60.56.116:10001/rtp/239.254.96.140:8914$湖北sxcp
广东卫视,http://171.213.193.108:8022/rtp/239.93.0.181:5140$四川cphp42
广东卫视,http://58.48.104.196:4022/rtp/239.254.96.140:8914$湖北sxcp
广东卫视,http://171.213.202.158:8022/rtp/239.93.0.181:5140$四川cphp39
广东卫视,http://222.129.32.255:4022/rtp/239.3.1.142:8048$北京uip1
广东卫视,http://171.213.210.56:8188/rtp/239.93.0.181:5140$四川cip1
广东卫视,http://171.213.206.150:5555/rtp/239.93.0.181:5140$四川cphp6
广西卫视,http://171.213.222.124:4022/rtp/239.93.42.46:5140$四川cphp37
广西卫视,http://171.213.165.166:1880/rtp/239.93.42.46:5140$四川cphp35
广西卫视,http://121.60.56.116:10001/rtp/239.69.1.191:10788$湖北sxcp
广西卫视,http://171.213.206.150:5555/rtp/239.93.42.46:5140$四川cphp6
广西卫视,http://171.213.202.158:8022/rtp/239.93.42.46:5140$四川cphp39
广西卫视,http://171.213.142.79:8188/rtp/239.93.42.46:5140$四川cphp22
广西卫视,http://171.213.245.105:4022/rtp/239.93.42.46:5140$四川cphp36
广西卫视,http://58.48.104.196:4022/rtp/239.69.1.191:10788$湖北sxcp
广西卫视,http://171.213.169.137:8188/rtp/239.93.42.46:5140$四川cphp9
广西卫视,http://118.113.42.180:3456/rtp/239.93.42.46:5140$四川sxcp
广西卫视,http://171.213.129.79:3333/rtp/239.93.42.46:5140$四川cphp27
广西卫视,http://171.213.164.202:6666/rtp/239.93.42.46:5140$四川cphp12
甘肃卫视,http://171.213.164.202:6666/rtp/239.93.0.81:5140$四川cphp12
甘肃卫视,http://171.213.193.108:8022/rtp/239.93.0.81:5140$四川cphp42
甘肃卫视,http://171.213.202.158:8022/rtp/239.93.0.81:5140$四川cphp39
甘肃卫视,http://171.213.205.11:4022/rtp/239.93.0.81:5140$四川cphp4
甘肃卫视,http://171.213.169.137:8188/rtp/239.93.0.81:5140$四川cphp9
甘肃卫视,http://171.213.203.127:11111/rtp/239.93.0.81:5140$四川cphp1
甘肃卫视,http://171.213.165.166:1880/rtp/239.93.0.81:5140$四川cphp35
甘肃卫视,http://171.213.210.56:8188/rtp/239.93.0.81:5140$四川cip1
甘肃卫视,http://171.213.245.105:4022/rtp/239.93.0.81:5140$四川cphp36
甘肃卫视,http://171.213.222.124:4022/rtp/239.93.0.81:5140$四川cphp37
甘肃卫视,http://171.213.206.150:5555/rtp/239.93.0.81:5140$四川cphp6
甘肃卫视,http://118.113.42.180:3456/rtp/239.93.0.81:5140$四川sxcp
甘肃卫视,http://171.213.142.79:8188/rtp/239.93.0.81:5140$四川cphp22
贵州卫视,http://118.113.42.180:3456/rtp/239.93.0.131:5140$四川sxcp
贵州卫视,http://171.213.202.158:8022/rtp/239.93.0.131:5140$四川cphp39
贵州卫视,http://171.213.142.79:8188/rtp/239.93.0.131:5140$四川cphp22
贵州卫视,http://114.244.240.166:4022/rtp/239.3.1.149:8076$北京sxup
贵州卫视,http://171.213.164.202:6666/rtp/239.93.0.131:5140$四川cphp12
贵州卫视,http://171.213.193.108:8022/rtp/239.93.0.131:5140$四川cphp42
贵州卫视,http://171.213.165.166:1880/rtp/239.93.0.131:5140$四川cphp35
贵州卫视,http://171.213.203.127:11111/rtp/239.93.0.131:5140$四川cphp1
贵州卫视,http://171.213.129.79:3333/rtp/239.93.0.131:5140$四川cphp27
贵州卫视,http://61.149.251.202:4022/rtp/239.3.1.149:8076$北京sxup
贵州卫视,http://121.60.56.116:10001/rtp/239.69.1.150:10536$湖北sxcp
贵州卫视,http://222.129.32.255:4022/rtp/239.3.1.149:8076$北京uip1
贵州卫视,http://171.213.206.150:5555/rtp/239.93.0.131:5140$四川cphp6
河北卫视,http://171.213.205.11:4022/rtp/239.93.0.132:5140$四川cphp4
河北卫视,http://171.213.142.79:8188/rtp/239.93.0.132:5140$四川cphp22
河北卫视,http://171.213.165.166:1880/rtp/239.93.0.132:5140$四川cphp35
河北卫视,http://171.213.129.79:3333/rtp/239.93.0.132:5140$四川cphp27
河北卫视,http://171.213.210.56:8188/rtp/239.93.0.132:5140$四川cip1
河北卫视,http://171.213.164.202:6666/rtp/239.93.0.132:5140$四川cphp12
河北卫视,http://171.213.202.158:8022/rtp/239.93.0.132:5140$四川cphp39
河北卫视,http://121.60.56.116:10001/rtp/239.254.96.113:9616$湖北sxcp
河北卫视,http://171.213.222.124:4022/rtp/239.93.0.132:5140$四川cphp37
河北卫视,http://171.213.245.105:4022/rtp/239.93.0.132:5140$四川cphp36
河北卫视,http://118.113.42.180:3456/rtp/239.93.0.132:5140$四川sxcp
河北卫视,http://171.213.203.127:11111/rtp/239.93.0.132:5140$四川cphp1
河南卫视,http://171.213.142.79:8188/rtp/239.93.42.45:5140$四川cphp22
河南卫视,http://171.213.202.158:8022/rtp/239.93.42.45:5140$四川cphp39
河南卫视,http://171.213.164.202:6666/rtp/239.93.1.113:5140$四川cphp12
河南卫视,http://171.213.169.137:8188/rtp/239.93.42.45:5140$四川cphp9
河南卫视,http://171.213.245.105:4022/rtp/239.93.1.113:5140$四川cphp36
河南卫视,http://171.213.205.11:4022/rtp/239.93.1.113:5140$四川cphp4
河南卫视,http://121.60.56.116:10001/rtp/239.69.1.168:10644$湖北sxcp
河南卫视,http://171.213.164.202:6666/rtp/239.93.42.45:5140$四川cphp12
河南卫视,http://171.213.245.105:4022/rtp/239.93.42.45:5140$四川cphp36
河南卫视,http://171.213.129.79:3333/rtp/239.93.42.45:5140$四川cphp27
河南卫视,http://171.213.169.137:8188/rtp/239.93.1.113:5140$四川cphp9
河南卫视,http://171.213.165.166:1880/rtp/239.93.1.113:5140$四川cphp35
海南卫视,http://58.48.104.196:4022/rtp/239.69.1.151:10542$湖北sxcp
海南卫视,http://121.60.56.116:10001/rtp/239.69.1.151:10542$湖北sxcp
海南卫视,http://121.29.141.88:4022/rtp/239.253.93.155:6323$河北uphp3
海南卫视,http://27.184.65.134:58888/rtp/239.254.201.125:6288$河北cphp1
海南卫视,http://121.29.111.252:8888/rtp/239.253.93.155:6323$河北uphp1
海南卫视,http://101.25.231.134:8001/rtp/239.253.93.155:6323$河北sxup
海南卫视,http://106.116.126.186:4022/rtp/239.254.201.125:6288$河北sxcp
海南卫视,http://101.19.11.168:4000/rtp/239.253.93.155:6323$河北uphp3
海南卫视,http://111.226.210.6:10010/rtp/239.254.201.125:6288$河北cip1
海南卫视,http://144.255.40.132:7788/rtp/239.21.2.14:5002$山东cip1
海南卫视,http://119.112.167.61:4022/rtp/232.0.0.195:9208$辽宁fofa
海南卫视,http://118.79.114.1:6001/rtp/226.0.2.212:9608$山西联通fofa
湖北卫视,http://171.213.193.108:8022/rtp/239.93.0.250:5140$四川cphp42
湖北卫视,http://171.213.245.105:4022/rtp/239.93.0.250:5140$四川cphp36
湖北卫视,http://123.116.125.121:8012/rtp/239.3.1.138:8044$北京sxup
湖北卫视,http://171.213.206.150:5555/rtp/239.93.0.250:5140$四川cphp6
湖北卫视,http://171.213.222.124:4022/rtp/239.93.0.250:5140$四川cphp37
湖北卫视,http://171.213.210.56:8188/rtp/239.93.0.250:5140$四川cip1
湖北卫视,http://222.129.32.255:4022/rtp/239.3.1.138:8044$北京uip1
湖北卫视,http://121.60.56.116:10001/rtp/239.254.96.115:8664$湖北sxcp
湖北卫视,http://171.213.205.11:4022/rtp/239.93.0.250:5140$四川cphp4
湖北卫视,http://114.244.240.166:4022/rtp/239.3.1.138:8044$北京sxup
湖北卫视,http://61.149.251.202:4022/rtp/239.3.1.138:8044$北京sxup
湖北卫视,http://58.48.104.196:4022/rtp/239.254.96.115:8664$湖北sxcp
湖南卫视,http://61.149.251.202:4022/rtp/239.3.1.132:8012$北京sxup
湖南卫视,http://171.213.206.150:5555/rtp/239.93.0.88:5140$四川cphp6
湖南卫视,http://171.213.205.11:4022/rtp/239.93.0.88:5140$四川cphp4
湖南卫视,http://171.213.203.127:11111/rtp/239.93.0.88:5140$四川cphp1
湖南卫视,http://58.48.104.196:4022/rtp/239.254.96.139:8908$湖北sxcp
湖南卫视,http://118.113.42.180:3456/rtp/239.93.0.88:5140$四川sxcp
湖南卫视,http://222.129.32.255:4022/rtp/239.3.1.132:8012$北京uip1
湖南卫视,http://171.213.210.56:8188/rtp/239.93.0.88:5140$四川cip1
湖南卫视,http://171.213.222.124:4022/rtp/239.93.0.88:5140$四川cphp37
湖南卫视,http://171.213.169.137:8188/rtp/239.93.0.88:5140$四川cphp9
湖南卫视,http://171.213.202.158:8022/rtp/239.93.0.88:5140$四川cphp39
黑龙江卫视,http://114.244.240.166:4022/rtp/239.3.1.133:8016$北京sxup
黑龙江卫视,http://171.213.165.166:1880/rtp/239.93.0.183:5140$四川cphp35
黑龙江卫视,http://171.213.193.108:8022/rtp/239.93.0.183:5140$四川cphp42
黑龙江卫视,http://171.213.205.11:4022/rtp/239.93.0.183:5140$四川cphp4
黑龙江卫视,http://171.213.142.79:8188/rtp/239.93.0.183:5140$四川cphp22
黑龙江卫视,http://171.213.203.127:11111/rtp/239.93.0.183:5140$四川cphp1
黑龙江卫视,http://118.113.42.180:3456/rtp/239.93.0.183:5140$四川sxcp
黑龙江卫视,http://171.213.129.79:3333/rtp/239.93.0.183:5140$四川cphp27
黑龙江卫视,http://171.213.164.202:6666/rtp/239.93.0.183:5140$四川cphp12
黑龙江卫视,http://171.213.222.124:4022/rtp/239.93.0.183:5140$四川cphp37
黑龙江卫视,http://58.48.104.196:4022/rtp/239.254.96.138:8902$湖北sxcp
黑龙江卫视,http://61.149.251.202:4022/rtp/239.3.1.133:8016$北京sxup
黑龙江卫视,http://171.213.210.56:8188/rtp/239.93.0.183:5140$四川cip1
吉林卫视,http://121.60.56.116:10001/rtp/239.69.1.212:10914$湖北sxcp
吉林卫视,http://114.244.240.166:4022/rtp/239.3.1.240:8172$北京sxup
吉林卫视,http://171.213.203.127:11111/rtp/239.93.0.248:5140$四川cphp1
吉林卫视,http://123.116.125.121:8012/rtp/239.3.1.240:8172$北京sxup
吉林卫视,http://171.213.142.79:8188/rtp/239.93.0.248:5140$四川cphp22
吉林卫视,http://171.213.245.105:4022/rtp/239.93.0.248:5140$四川cphp36
吉林卫视,http://171.213.210.56:8188/rtp/239.93.0.248:5140$四川cip1
吉林卫视,http://171.213.169.137:8188/rtp/239.93.0.248:5140$四川cphp9
吉林卫视,http://171.213.206.150:5555/rtp/239.93.0.248:5140$四川cphp6
吉林卫视,http://171.213.165.166:1880/rtp/239.93.0.248:5140$四川cphp35
吉林卫视,http://171.213.222.124:4022/rtp/239.93.0.248:5140$四川cphp37
吉林卫视,http://171.213.129.79:3333/rtp/239.93.0.248:5140$四川cphp27
江苏卫视,http://114.244.240.166:4022/rtp/239.3.1.135:8028$北京sxup
江苏卫视,http://171.213.193.108:8022/rtp/239.93.0.89:5140$四川cphp42
江苏卫视,http://61.149.251.202:4022/rtp/239.3.1.135:8028$北京sxup
江苏卫视,http://222.129.32.255:4022/rtp/239.3.1.135:8028$北京uip1
江苏卫视,http://118.113.42.180:3456/rtp/239.93.0.89:5140$四川sxcp
江苏卫视,http://171.213.164.202:6666/rtp/239.93.0.89:5140$四川cphp12
江苏卫视,http://171.213.245.105:4022/rtp/239.93.0.89:5140$四川cphp36
江苏卫视,http://171.213.142.79:8188/rtp/239.93.0.89:5140$四川cphp22
江苏卫视,http://171.213.129.79:3333/rtp/239.93.0.89:5140$四川cphp27
江苏卫视,http://171.213.222.124:4022/rtp/239.93.0.89:5140$四川cphp37
江苏卫视,http://171.213.206.150:5555/rtp/239.93.0.89:5140$四川cphp6
江西卫视,http://61.149.251.202:4022/rtp/239.3.1.123:8164$北京sxup
江西卫视,http://171.213.165.166:1880/rtp/239.93.0.134:5140$四川cphp35
江西卫视,http://171.213.245.105:4022/rtp/239.93.0.134:5140$四川cphp36
江西卫视,http://171.213.193.108:8022/rtp/239.93.0.134:5140$四川cphp42
江西卫视,http://171.213.206.150:5555/rtp/239.93.0.134:5140$四川cphp6
江西卫视,http://171.213.203.127:11111/rtp/239.93.0.134:5140$四川cphp1
江西卫视,http://123.116.125.121:8012/rtp/239.3.1.123:8164$北京sxup
江西卫视,http://114.244.240.166:4022/rtp/239.3.1.123:8164$北京sxup
江西卫视,http://171.213.210.56:8188/rtp/239.93.0.134:5140$四川cip1
江西卫视,http://171.213.205.11:4022/rtp/239.93.0.134:5140$四川cphp4
江西卫视,http://171.213.164.202:6666/rtp/239.93.0.134:5140$四川cphp12
辽宁卫视,http://222.129.32.255:4022/rtp/239.3.1.210:8056$北京uip1
辽宁卫视,http://61.149.251.202:4022/rtp/239.3.1.210:8056$北京sxup
辽宁卫视,http://58.48.104.196:4022/rtp/239.69.1.71:10066$湖北sxcp
辽宁卫视,http://123.116.125.121:8012/rtp/239.3.1.210:8056$北京sxup
辽宁卫视,http://121.60.56.116:10001/rtp/239.69.1.71:10066$湖北sxcp
辽宁卫视,http://114.244.240.166:4022/rtp/239.3.1.210:8056$北京sxup
